ID,Sign_Name,OID,Parent_OID,Aka,Deprecated,Codepoints,PUA,Glyph,Unicode_Name,Source
s-o0002810,|ŠU₂.AD|,o0002810,o0002446,,false,U+122D9 U+1201C,,𒋙𒀜,,osl
s-o0002447,|U.AN|,o0002447,,,false,U+1230B U+1202D,,𒌋𒀭,,osl
s-o0002448,|U.DAR|,o0002448,,,false,U+1230B U+1206F,,𒌋𒁯,,osl
s-o0000983,|DIŠ.DAR|,o0000983,o0002448,,false,U+12079 U+1206F,,𒁹𒁯,,osl
s-o0038420,|AŠ@t.DAR|,o0038420,o0002448,,false,U+12039 U+1206F,,𒀹𒁯,,osl
s-o0002449,|U.DIM|,o0002449,,,false,U+1230B U+12074,,𒌋𒁴,,osl
s-o0002450,|U.DIM×ŠE|,o0002450,,,false,U+1230B U+12075,,𒌋𒁵,,osl
s-o0002451,|U.EDIN|,o0002451,,,false,U+1230B U+12094,,𒌋𒂔,,osl
s-o0031474,|U.BAHAR₂|,o0031474,o0002451,,false,U+1230B U+12043,,𒌋𒁃,,osl
s-o0002452,|U.EN|,o0002452,,,false,U+1230B U+12097,,𒌋𒂗,,osl
s-o0002453,|U.EN×GAN₂@t|,o0002453,,,false,U+1230B U+12099,,𒌋𒂙,,osl
s-o0002457,|U.GA|,o0002457,,,false,U+1230B U+120B5,,𒌋𒂵,,osl
s-o0002454,|U.GA.HI|,o0002454,,,false,U+1230B U+120B5 U+1212D,,𒌋𒂵𒄭,,osl
s-o0037821,|U.GABA%GABA|,o0037821,,,false,U+1230B U+120EF,,𒌋𒃯,,osl
s-o0002456,|U.GAN|,o0002456,,,false,U+1230B U+120F6,,𒌋𒃶,,osl
s-o0018530,|AŠ.GAN|,o0018530,o0002456,,false,U+124DB,,𒓛,CUNEIFORM SIGN LAK62,osl
s-o0002455,|U.GAN@s|,o0002455,o0002456,,false,U+1230B X,,𒌋X,,osl
s-o0002458,|U.GIŠ%GIŠ|,o0002458,,,false,U+1230B U+12112,,𒌋𒄒,,osl
s-o0002459,|U.GUD|,o0002459,,,false,U+1230C,,𒌌,CUNEIFORM SIGN U GUD,osl
s-o0018853,|ŠU₂.GUD|,o0018853,o0002459,,false,U+122D9 U+1211E,,𒋙𒄞,,osl
s-o0002460,|U.GUR|,o0002460,,,false,U+1230B U+12125,,𒌋𒄥,,osl
s-o0002461,|U.KA|,o0002461,,,false,U+1230B U+12157,,𒌋𒅗,,osl
s-o0031626,|U.SAG×PAP|,o0031626,o0002461,,false,U+1230B X,,𒌋X,,osl
s-o0002462,|U.KID|,o0002462,,,false,U+1230B U+121A4,,𒌋𒆤,,osl
s-o0023013,|U.GA₂|,o0023013,o0002462,,false,U+1230B U+120B7,,𒌋𒂷,,osl
s-o0002463,|U.MAŠ.KAB|,o0002463,,,false,U+1230B U+12226 U+1218F,,𒌋𒈦𒆏,,osl
s-o0002464,|U.MU|,o0002464,,,false,U+1230B U+1222C,,𒌋𒈬,,osl
s-o0031525,|U.KUL|,o0031525,o0002464,,false,U+1230B U+121B0,,𒌋𒆰,,osl
s-o0002465,|U.PIRIG|,o0002465,,,false,U+1230B U+1228A,,𒌋𒊊,,osl
s-o0002466,|U.SAG|,o0002466,,,false,U+1230B U+12295,,𒌋𒊕,,osl
s-o0031714,|SAG.ŠU₂|,o0031714,o0002466,,false,U+12295 U+122D9,,𒊕𒋙,,osl
s-o0002270,|SAG.U|,o0002270,o0002466,,false,U+12295 U+1230B,,𒊕𒌋,,osl
s-o0002290,|SAG×U|,o0002290,o0002466,,false,,,,,osl
s-o0002467,|U.SAR|,o0002467,,,false,U+1230B U+122AC,,𒌋𒊬,,osl
s-o0002477,|U.ŠA|,o0002477,,,false,U+1230B U+122AD,,𒌋𒊭,,osl
s-o0000364,LAK384,o0000364,o0002477,,false,U+124EE,,𒓮,CUNEIFORM SIGN LAK384,osl
s-o0002468,|U.TUG₂|,o0002468,,,false,U+1230B U+12306,,𒌋𒌆,,osl
s-o0002475-3,|U.U|,o0002475,,MAN;00~b,false,U+12399,,𒎙,CUNEIFORM SIGN U U,osl
s-o0000010,2(AŠ@t),o0000010,o0002475,,false,U+1244A,,𒑊,CUNEIFORM NUMERIC SIGN TWO ASH TENU,osl
s-o0223394,2(U@c),o0223394,o0002475,2(N14),false,U+12563,,𒕣,CUNEIFORM NUMERIC SIGN TWO N14,osl
s-o0002469,|U.U.HUB₂|,o0002469,,,false,U+12399 U+12138,,𒎙𒄸,,osl
s-o0002471,|U.U.U|,o0002471,,00~d,false,U+1230D,,𒌍,CUNEIFORM SIGN U U U,osl
s-o0000021,3(AŠ@t),o0000021,o0002471,,false,,,,,osl
s-o0223406,3(U@c),o0223406,o0002471,3(N14),false,U+12564,,𒕤,CUNEIFORM NUMERIC SIGN THREE N14,osl
s-o0223407,3(U@c)@v,o0223407,o0002471,,false,,U+F003B,󰀻,,osl
s-o0002470,|U.U.U.6(DIŠ)|,o0002470,,|U.U.U.AŠ₃|,false,U+1230D U+1240B,,𒌍𒐋,,osl
s-o0002473,|U.UD|,o0002473,,,false,U+1230B U+12313,,𒌋𒌓,,osl
s-o0002472,|U.UD.KID|,o0002472,,,false,U+1230B U+12313 U+121A4,,𒌋𒌓𒆤,,osl
s-o0002462-2,|U.KID|,o0002462,o0002472,,false,,,,,osl
s-o0037823,|U.UR|,o0037823,,,false,U+1230B U+12328,,𒌋𒌨,,osl
s-o0002474,|U.UR@s|,o0002474,,,false,U+1230B U+1232A,,𒌋𒌪,,osl
s-o0002476,|U.ZAG|,o0002476,,,false,U+1230B U+12360,,𒌋𒍠,,osl
s-o0002445,|U.5(DIŠ)|,o0002445,,"""15""",false,U+1230B U+1240A,,𒌋𒐊,,osl
s-o0027830,|U&U|,o0027830,,,false,,,,,osl
s-o0038218,|U&U.GAD&GAD.GAR&GAR|,o0038218,,|(U.KINDA)&(U.KINDA)|,false,X U+120F1,,X𒃱,,osl
s-o0002441,|U&U.PA&PA.GAR&GAR|,o0002441,,,false,U+1230E,,𒌎,CUNEIFORM SIGN U OVER U PA OVER PA GAR OVER GAR,osl
s-o0002442,|U&U.SUR&SUR|,o0002442,,,false,U+1230F,,𒌏,CUNEIFORM SIGN U OVER U SUR OVER SUR,osl
s-o0002443,|U&U.U&U.U|,o0002443,,,true,,,,,osl
s-o0002444,|U&U.U@v&U@v|,o0002444,,,false,U+12310,,𒌐,CUNEIFORM SIGN U OVER U U REVERSED OVER U REVERSED,osl
s-o0000562,U@g,o0000562,,,false,U+12434,,𒐴,CUNEIFORM NUMERIC SIGN ONE BURU,osl
s-o0002603,|U×KASKAL|,o0002603,o0000562,,true,,,,,osl
s-o0223372,1(BURU@c),o0223372,o0000562,,false,U+1258E,,𒖎,CUNEIFORM NUMERIC SIGN ONE BURU CURVED,osl
s-o0000563,U@v,o0000563,,,false,,,,,osl
s-o0000599,U₂,o0000599,,,false,U+12311,,𒌑,CUNEIFORM SIGN U2,osl
s-o0002618,|U₂.A.LAGAB×HAL|,o0002618,,,false,U+12311 U+12000 U+121C9,,𒌑𒀀𒇉,,osl
s-o0022929,|U₂.GA₂×X|,o0022929,,,false,U+12311 X,,𒌑X,,osl
s-o0022928,|U₂.GA₂×X.TUR|,o0022928,,,false,U+12311 X U+12309,,𒌑X𒌉,,osl
s-o0002619,|U₂.GIR₂@g|,o0002619,,,false,U+12311 U+12109,,𒌑𒄉,,osl
s-o0000213-3,GIR₂,o0000213,o0002619,,false,,,,,osl
s-o0023078,|U₂.GIR₂|,o0023078,o0002619,,false,U+12311 U+12108,,𒌑𒄈,,osl
s-o0002620,|U₂.GIŠ.MI|,o0002620,,,false,U+12311 U+12111 U+1222A,,𒌑𒄑𒈪,,osl
s-o0002621,|U₂.GIŠ.SAR|,o0002621,,,false,U+12311 U+12111 U+122AC,,𒌑𒄑𒊬,,osl
s-o0002622,|U₂.KA|,o0002622,,,false,U+12311 U+12157,,𒌑𒅗,,osl
s-o0001563,|KA.U₂|,o0001563,o0002622,,false,U+12157 U+12311,,𒅗𒌑,,osl
s-o0002623,|U₂.KA×LI|,o0002623,,,false,U+12311 U+12172,,𒌑𒅲,,osl
s-o0002624,|U₂.KI.SUM.GA|,o0002624,,,false,U+12311 U+121A0 U+122E7 U+120B5,,𒌑𒆠𒋧𒂵,,osl
s-o0038101,|U₂.KI.SUM|,o0038101,o0002624,,false,U+12311 U+121A0 U+122E7,,𒌑𒆠𒋧,,osl
s-o0002625,|U₂.KUR.NI.TUK.KI|,o0002625,,,false,U+12311 U+121B3 U+1224C U+12307 U+121A0,,𒌑𒆳𒉌𒌇𒆠,,osl
s-o0023019,|U₂.KUR.SAL.TUK|,o0023019,o0002625,,false,U+12311 U+121B3 U+122A9 U+12307,,𒌑𒆳𒊩𒌇,,osl
s-o0002626,|U₂.KUR.RA|,o0002626,,,false,U+12311 U+121B3 U+1228F,,𒌑𒆳𒊏,,osl
s-o0027908,|KUR.RA|,o0027908,o0002626,,false,U+121B3 U+1228F,,𒆳𒊏,,osl
s-o0002628,|U₂.KUR|,o0002628,o0002626,,false,U+12311 U+121B3,,𒌑𒆳,,osl
s-o0002627,|U₂.KUR.ZA.MUŠ₃@g.KI|,o0002627,,,false,U+12311 U+121B3 U+1235D U+1223D U+121A0,,𒌑𒆳𒍝𒈽𒆠,,osl
s-o0048849,|KUR.MUŠ₃|,o0048849,o0002627,,false,U+121B3 U+12239,,𒆳𒈹,,osl
s-o0022984,|KUR.MUŠ₃@g.ZA|,o0022984,o0002627,,false,U+121B3 U+1223D U+1235D,,𒆳𒈽𒍝,,osl
s-o0002629,|U₂.NAGA.AN.AŠ.ŠIR|,o0002629,,,false,U+12311 U+12240 U+1202D U+12038 U+122D3,,𒌑𒉀𒀭𒀸𒋓,,osl
s-o0002630,|U₂.NAGA.AN.ŠIR|,o0002630,,,false,U+12311 U+12240 U+1202D U+122D3,,𒌑𒉀𒀭𒋓,,osl
s-o0002632,|U₂.NAGA.GA|,o0002632,,,false,U+12311 U+12240 U+120B5,,𒌑𒉀𒂵,,osl
s-o0031464,|GA.NAGA|,o0031464,o0002632,,false,U+120B5 U+12240,,𒂵𒉀,,osl
s-o0021750,|NAGA.U₂|,o0021750,o0002632,,false,U+12240 U+12311,,𒉀𒌑,,osl
s-o0002633,|U₂.NAGA|,o0002633,o0002632,,false,U+12311 U+12240,,𒌑𒉀,,osl
s-o0002631,|U₂.NAGA.A|,o0002631,o0002632,,false,U+12311 U+12240 U+12000,,𒌑𒉀𒀀,,osl
s-o0002636,|U₂.SA|,o0002636,,,false,U+12311 U+12293,,𒌑𒊓,,osl
s-o0002634,|U₂.SA.KA.KAK|,o0002634,,,false,U+12311 U+12293 U+12157 U+12195,,𒌑𒊓𒅗𒆕,,osl
s-o0002637,|U₂.UR₂|,o0002637,,,false,U+12311 U+1232B,,𒌑𒌫,,osl
s-o0002638,|U₂.ZA.MUŠ₃|,o0002638,,,false,U+12311 U+1235D U+12239,,𒌑𒍝𒈹,,osl
s-o0023077,|U₂&U₂|,o0023077,,,false,,,,,osl
s-o0027572,U₂@t,o0027572,,,false,,,,,osl
s-o0000564,UB,o0000564,,,false,U+12312,,𒌒,CUNEIFORM SIGN UB,osl
s-o0002478,|UB.ME|,o0002478,,,false,U+12312 U+12228,,𒌒𒈨,,osl
s-o0002479,|UB.RI|,o0002479,,,false,U+12312 U+12291,,𒌒𒊑,,osl
s-o0000565,UD,o0000565,,,false,U+12313,,𒌓,CUNEIFORM SIGN UD,osl
s-o0002486,|UD.A|,o0002486,,,false,U+12313 U+12000,,𒌓𒀀,,osl
s-o0002482,|UD.AB|,o0002482,,,false,U+12313 U+1200A,,𒌓𒀊,,osl
s-o0027166,ARARMA₂~a,o0027166,o0002482,,false,,,,,osl
s-o0002483,|UD.AB×(U.U.U)|,o0002483,,,false,U+12313 U+12014,,𒌓𒀔,,osl
s-o0048851,|UD.AB×(U.U.U).ŠIR.LAGAB.A|,o0048851,,,false,U+12313 U+12014 U+122D3 U+121B8 U+12000,,𒌓𒀔𒋓𒆸𒀀,,osl
s-o0002481,|UD.AB@g|,o0002481,,,false,U+12313 U+12015,,𒌓𒀕,,osl
s-o0002485,|UD.AN.ŠEŠ.KI|,o0002485,,,false,U+12313 U+1202D U+122C0 U+121A0,,𒌓𒀭𒋀𒆠,,osl
s-o0002484,|UD.AN.UD|,o0002484,,,false,U+12313 U+1202D U+12313,,𒌓𒀭𒌓,,osl
s-o0000825,|AN.UD.AN.UD|,o0000825,o0002484,,false,U+1202D U+12313 U+1202D U+12313,,𒀭𒌓𒀭𒌓,,osl
s-o0002488,|UD.DU|,o0002488,,,false,U+12313 U+1207A,,𒌓𒁺,,osl
s-o0021764,|LAGAR@g×DU×KASKAL|,o0021764,o0002488,|DU₆×DU×KASKAL|,false,,,,,osl
s-o0002487,|UD.DU.BU|,o0002487,,,false,U+12313 U+1207A U+1204D,,𒌓𒁺𒁍,,osl
s-o0187964,|UD.DU.UD.DU|,o0187964,,|E₃.E₃|,false,U+12313 U+1207A U+12313 U+1207A,,𒌓𒁺𒌓𒁺,,osl
s-o0002489,|UD.GAN|,o0002489,,,false,U+12313 U+120F6,,𒌓𒃶,,osl
s-o0002490,|UD.GIŠ%GIŠ.NUN|,o0002490,,,false,U+12313 U+12112 U+12263,,𒌓𒄒𒉣,,osl
s-o0038095,|A.GIŠ%GIŠ.NUN|,o0038095,o0002490,,false,U+12000 U+12112 U+12263,,𒀀𒄒𒉣,,osl
s-o0001361-2,|GIŠ%GIŠ.NUN|,o0001361,o0002490,,false,U+12112 U+12263,,𒄒𒉣,,osl
s-o0221904,|NUN.GIŠ%GIŠ|,o0221904,o0002490,,false,U+12263 U+12112,,𒉣𒄒,,osl
s-o0031500,|UD.AN.(GIŠ%GIŠ)@g|,o0031500,o0002490,,false,U+12313 U+1202D X,,𒌓𒀭X,,osl
s-o0002480,|UD.(GIŠ%GIŠ)@g.AN|,o0002480,o0002490,,false,U+12313 X U+1202D,,𒌓X𒀭,,osl
s-o0021449,|UD.GIŠ%GIŠ.NUN.KI|,o0021449,o0002490,,false,U+12313 U+12112 U+12263 U+121A0,,𒌓𒄒𒉣𒆠,,osl
s-o0038135,|UD.LAM.NUN|,o0038135,o0002490,,false,U+12313 U+121F4 U+12263,,𒌓𒇴𒉣,,osl
s-o0221913,|UD.NUN.GIŠ%GIŠ|,o0221913,o0002490,,false,U+12313 U+12263 U+12112,,𒌓𒉣𒄒,,osl
s-o0002492,|UD.HI×AŠ₂|,o0002492,,,false,U+12313 U+1212F,,𒌓𒄯,,osl
s-o0002495,|UD.HU.HI.NUN|,o0002495,,,false,U+12313 U+12137 U+1212D U+12263,,𒌓𒄷𒄭𒉣,,osl
s-o0002491,|UD.HI.HU.HI.NUN.NA|,o0002491,o0002495,,false,U+12313 U+1212D U+12137 U+1212D U+12263 U+1223E,,𒌓𒄭𒄷𒄭𒉣𒈾,,osl
s-o0002493,|UD.HU.HI.HU.KI|,o0002493,o0002495,,false,U+12313 U+12137 U+1212D U+12137 U+121A0,,𒌓𒄷𒄭𒄷𒆠,,osl
s-o0031616,|UD.HU.HI.NUN.KI|,o0031616,o0002495,,false,U+12313 U+12137 U+1212D U+12263 U+121A0,,𒌓𒄷𒄭𒉣𒆠,,osl
s-o0002494,|UD.HU.HI.NUN.NA|,o0002494,o0002495,,false,U+12313 U+12137 U+1212D U+12263 U+1223E,,𒌓𒄷𒄭𒉣𒈾,,osl
s-o0031618,|UD.HU.HI.NUN.NA.KI|,o0031618,o0002495,,false,U+12313 U+12137 U+1212D U+12263 U+1223E U+121A0,,𒌓𒄷𒄭𒉣𒈾𒆠,,osl
s-o0002498,|UD.KA|,o0002498,,,false,U+12313 U+12157,,𒌓𒅗,,osl
s-o0002497,|UD.KA.BAR|,o0002497,,,false,U+12313 U+12157 U+12047,,𒌓𒅗𒁇,,osl
s-o0221940,|KA.BAR|,o0221940,o0002497,,false,U+12157 U+12047,,𒅗𒁇,,osl
s-o0018559,|KA.UD.AŠ|,o0018559,o0002497,,false,U+12157 U+12313 U+12038,,𒅗𒌓𒀸,,osl
s-o0221942,|KA.UD.BAR|,o0221942,o0002497,,false,U+12157 U+12313 U+12047,,𒅗𒌓𒁇,,osl
s-o0018560,|UD.KA.AŠ|,o0018560,o0002497,,false,U+12313 U+12157 U+12038,,𒌓𒅗𒀸,,osl
s-o0025693,|UD.KA×BAR|,o0025693,o0002497,,false,U+12313 U+1215E,,𒌓𒅞,,osl
s-o0002499,|UD.KID|,o0002499,,,false,U+12313 U+121A4,,𒌓𒆤,,osl
s-o0002500,|UD.KUŠU₂|,o0002500,,,false,U+12314,,𒌔,CUNEIFORM SIGN UD KUSHU2,osl
s-o0000295-2,KUŠU₂,o0000295,o0002500,,false,,,,,osl
s-o0223331,|UD×KUŠU₂|,o0223331,o0002500,,false,,U+F0069,󰁩,,osl
s-o0027817,|UD.MA₂.AB.TAG|,o0027817,,,false,U+12313 U+12223 U+1200A U+122F3,,𒌓𒈣𒀊𒋳,,osl
s-o0002505,|UD.MA₂.AB×HA|,o0002505,,,false,U+12313 U+12223 U+1200F,,𒌓𒈣𒀏,,osl
s-o0002502,|UD.MA₂.AB×HA.KI.TAG|,o0002502,,,false,U+12313 U+12223 U+1200F U+121A0 U+122F3,,𒌓𒈣𒀏𒆠𒋳,,osl
s-o0002504,|UD.MA₂.AB×HA.ŠIR|,o0002504,,,false,U+12313 U+12223 U+1200F U+122D3,,𒌓𒈣𒀏𒋓,,osl
s-o0002503,|UD.MA₂.AB×HA.TAG|,o0002503,,,false,U+12313 U+12223 U+1200F U+122F3,,𒌓𒈣𒀏𒋳,,osl
s-o0002501,|UD.MA₂.AB×(U.U.U).ŠIR|,o0002501,,,false,U+12313 U+12223 U+12014 U+122D3,,𒌓𒈣𒀔𒋓,,osl
s-o0002506,|UD.MI|,o0002506,,,false,U+12313 U+1222A,,𒌓𒈪,,osl
s-o0002508,|UD.NUN|,o0002508,,,false,U+12313 U+12263,,𒌓𒉣,,osl
s-o0027165,ADAB~a,o0027165,o0002508,,false,,,,,osl
s-o0002509-2,|UD.SAL.HUB₂|,o0002509,,,false,U+12313 U+122A9 U+12138,,𒌓𒊩𒄸,,osl
s-o0027837,|UD.SAL.KAB|,o0027837,,,false,U+12313 U+122A9 U+1218F,,𒌓𒊩𒆏,,osl
s-o0002510,|UD.SAR|,o0002510,,,false,U+12313 U+122AC,,𒌓𒊬,,osl
s-o0002513,|UD.ŠEŠ.KI|,o0002513,,,false,U+12313 U+122C0 U+121A0,,𒌓𒋀𒆠,,osl
s-o0002512,|UD.UD|,o0002512,,,false,U+12313 U+12313,,𒌓𒌓,,osl
s-o0002511,|UD.UD.AK|,o0002511,,,false,U+12313 U+12313 U+1201D,,𒌓𒌓𒀝,,osl
s-o0002521,|UD×BAD|,o0002521,,,false,U+12315,,𒌕,CUNEIFORM SIGN UD TIMES BAD,osl
s-o0025694,|UD×PAP|,o0025694,o0002521,,false,,,,,osl
s-o0038284,|UD@g×BAD|,o0038284,o0002521,,false,,,,,osl
s-o0028061,|UD×GIŠ|,o0028061,,,false,,,,,osl
s-o0002522,|UD×MI|,o0002522,,,false,U+12316,,𒌖,CUNEIFORM SIGN UD TIMES MI,osl
s-o0002506-2,|UD.MI|,o0002506,o0002522,,false,U+12313 U+1222A,,𒌓𒈪,,osl
s-o0221951,|UD×TIL|,o0221951,,,false,,,,,osl
s-o0002520,|UD×(U.U.U)|,o0002520,,|UD×EŠ|,false,U+12317,,𒌗,CUNEIFORM SIGN UD TIMES U PLUS U PLUS U,osl
s-o0223330,|UD×DIŠ|,o0223330,o0002520,,false,,U+F0092,󰂒,,osl
s-o0270212,|UD×DIŠ@c|,o0270212,o0002520,,false,,,,,osl
s-o0038409,UD@g,o0038409,,,false,U+12319,,𒌙,CUNEIFORM SIGN UD GUNU,osl
s-o0000462-2,MURUB₄,o0000462,,|UD×(U.U.U)@g|,false,U+12318,,𒌘,CUNEIFORM SIGN UD TIMES U PLUS U PLUS U GUNU,osl
s-o0038409-2,UD@g,o0038409,o0000462,,false,,,,,osl
s-o0002517,|UD×(U.U.U).AN.ŠEŠ.KI|,o0002517,,,false,U+12317 U+1202D U+122C0 U+121A0,,𒌗𒀭𒋀𒆠,,osl
s-o0002518,|UD×(U.U.U).DU|,o0002518,,,false,U+12317 U+1207A,,𒌗𒁺,,osl
s-o0037993,|UD×(U.U.U)×(U.U.U)@g|,o0037993,,,true,,,,,osl
s-o0022925,|UD×X|,o0022925,,,false,,,,,osl
s-o0027832,|UD&UD|,o0027832,,,false,,,,,osl
s-o0000566,UD@180,o0000566,,,false,,,,,osl
s-o0000568,UD@g@v,o0000568,,,false,,,,,osl
s-o0000569,UD@s,o0000569,,,false,U+1231A,,𒌚,CUNEIFORM SIGN UD SHESHIG,osl
s-o0002514,|UD@s.KID|,o0002514,,,false,U+1231A U+121A4,,𒌚𒆤,,osl
s-o0002515,|UD@s.KUŠU₂|,o0002515,,,false,U+1231A U+121B5,,𒌚𒆵,,osl
s-o0002516,|UD@s×BAD|,o0002516,,,false,U+1231B,,𒌛,CUNEIFORM SIGN UD SHESHIG TIMES BAD,osl
s-o0025699,|UD@s×U|,o0025699,o0002516,,false,,,,,osl
s-o0000570,UDUG,o0000570,,,false,U+1231C,,𒌜,CUNEIFORM SIGN UDUG,osl
s-o0000571,UM,o0000571,,,false,U+1231D,,𒌝,CUNEIFORM SIGN UM,osl
s-o0002523,|UM.LAGAB|,o0002523,,,false,U+1231D U+121B8,,𒌝𒆸,,osl
s-o0028063,|UM.MA|,o0028063,,,false,U+1231D U+12220,,𒌝𒈠,,osl
s-o0002524,|UM.ME|,o0002524,,,false,U+1231D U+12228,,𒌝𒈨,,osl
s-o0022947,|DUB.ME|,o0022947,o0002524,,false,U+1207E U+12228,,𒁾𒈨,,osl
s-o0069958,|ME.UM|,o0069958,o0002524,,false,U+12228 U+1231D,,𒈨𒌝,,osl
s-o0031691,|UM.NAGAR.BU|,o0031691,,,false,U+1231D U+12244 U+1204D,,𒌝𒉄𒁍,,osl
s-o0002532,|UM×LAGAB|,o0002532,,,false,U+1231E,,𒌞,CUNEIFORM SIGN UM TIMES LAGAB,osl
s-o0028066,|UM×ME|,o0028066,,,false,U+12398,,𒎘,CUNEIFORM SIGN UM TIMES ME,osl
s-o0002531,|UM×(ME.DA)|,o0002531,,,false,U+1231F,,𒌟,CUNEIFORM SIGN UM TIMES ME PLUS DA,osl
s-o0002535,|UM×ŠA₃|,o0002535,,,false,U+12320,,𒌠,CUNEIFORM SIGN UM TIMES SHA3,osl
s-o0031584,|DUB×ŠA₃|,o0031584,o0002535,,false,,,,,osl
s-o0002534,|UM×U|,o0002534,,,false,U+12321,,𒌡,CUNEIFORM SIGN UM TIMES U,osl
s-o0002533,|UM×U.LAGAB|,o0002533,,,false,U+12321 U+121B8,,𒌡𒆸,,osl
s-o0000572,UMBIN,o0000572,,,false,U+12322,,𒌢,CUNEIFORM SIGN UMBIN,osl
s-o0022951,|GAD.TAK₄.UR₂|,o0022951,o0000572,,false,U+120F0 U+122FA U+1232B,,𒃰𒋺𒌫,,osl
s-o0223360,|GAD.UR₂×TAK₄|,o0223360,o0000572,,true,,,,,osl
s-o0002594,|UR₂×TAK₄|,o0002594,o0000572,|UR₂×KID₂|,false,,U+F005F,󰁟,,osl
s-o0002525,|UMBIN×LU|,o0002525,,,false,,,,,osl
s-o0002526,|UMBIN×MAŠ|,o0002526,o0002525,,false,,,,,osl
s-o0000573-2,UMUM,o0000573,,,false,U+12323,,𒌣,CUNEIFORM SIGN UMUM,osl
s-o0002529,DE₂,o0002529,o0000573,,false,,,,,osl
s-o0036120-2,UMUM@s,o0036120,o0000573,,false,,U+F004C,󰁌,,osl
s-o0028065,|UMUM×AN|,o0028065,,,false,,,,,osl
s-o0002527,|UMUM×DUN₃@g|,o0002527,,,false,,,,,osl
s-o0002528,|UMUM×HA|,o0002528,,,false,,,,,osl
s-o0002530,|UMUM×PA|,o0002530,,,false,U+12325,,𒌥,CUNEIFORM SIGN UMUM TIMES PA,osl
s-o0000576,UR,o0000576,,,false,U+12328,,𒌨,CUNEIFORM SIGN UR,osl
s-o0028126,|UR.A.EDIN|,o0028126,,,false,U+12328 U+12000 U+12094,,𒌨𒀀𒂔,,osl
s-o0002538,|UR.MAH|,o0002538,,,false,U+12328 U+12224,,𒌨𒈤,,osl
s-o0002581,|UR×A|,o0002581,,,false,,,,,osl
s-o0002580,|UR×AL|,o0002580,,,false,,,,,osl
s-o0221972,|UR×DIŠ|,o0221972,,,false,,,,,osl
s-o0221978,|UR×(DIŠ.DIŠ.DIŠ)|,o0221978,,,false,,,,,osl
s-o0221874,|UR×KASKAL|,o0221874,,,false,,,,,osl
s-o0002582,|UR×MIN|,o0002582,,,false,,,,,osl
s-o0021445,|UR×SAG|,o0021445,,,false,,,,,osl
s-o0023018,|UR×ŠU|,o0023018,,,false,,,,,osl
s-o0002536,|UR%UR|,o0002536,,,false,U+12329,,𒌩,CUNEIFORM SIGN UR CROSSING UR,osl
s-o0002537,|UR&UR|,o0002537,o0002536,,false,,,,,osl
s-o0000577,UR@180,o0000577,,,false,,,,,osl
s-o0000578,UR@s,o0000578,,,false,U+1232A,,𒌪,CUNEIFORM SIGN UR SHESHIG,osl
s-o0000585,UR₂,o0000585,,,false,U+1232B,,𒌫,CUNEIFORM SIGN UR2,osl
s-o0031693,|UR₂.U₂|,o0031693,,,false,U+1232B U+12311,,𒌫𒌑,,osl
s-o0002589,|UR₂×A|,o0002589,,,false,,,,,osl
s-o0027197,|UR₂×AŠ|,o0027197,o0002589,,false,,,,,osl
s-o0002583,|UR₂×(A.HA)|,o0002583,,,false,U+1232C,,𒌬,CUNEIFORM SIGN UR2 TIMES A PLUS HA,osl
s-o0221973,|UR₂×(HA.A)|,o0221973,o0002583,,false,,,,,osl
s-o0002584,|UR₂×(A.NA)|,o0002584,,,false,U+1232D,,𒌭,CUNEIFORM SIGN UR2 TIMES A PLUS NA,osl
s-o0002588,|UR₂×AL|,o0002588,,,false,U+1232E,,𒌮,CUNEIFORM SIGN UR2 TIMES AL,osl
s-o0221880,|UR₂×AŠ₂|,o0221880,,,false,,,,,osl
s-o0038351,|UR₂×BAR|,o0038351,,,false,,,,,osl
s-o0199006,|UR₂×GAD|,o0199006,,,false,,,,,osl
s-o0002590,|UR₂×GAN₂@t|,o0002590,,,false,,,,,osl
s-o0002585,|UR₂×(GI.IDIM)|,o0002585,,,false,,,,,osl
s-o0002591,|UR₂×HA|,o0002591,,,false,U+1232F,,𒌯,CUNEIFORM SIGN UR2 TIMES HA,osl
s-o0002592,|UR₂×KAL|,o0002592,,,false,,,,,osl
s-o0002595,|UR₂×NUN|,o0002595,,,false,U+12330,,𒌰,CUNEIFORM SIGN UR2 TIMES NUN,osl
s-o0038194,|UR₂×PA|,o0038194,,,false,,,,,osl
s-o0002593,|UR₂×TAK₄.SU|,o0002593,,|UR₂×KID₂.SU|,false,U+F005F U+122E2,,󰁟𒋢,,osl
s-o0038202,|UR₂×U|,o0038202,,,false,,,,,osl
s-o0002597,|UR₂×U₂|,o0002597,,,false,U+12331,,𒌱,CUNEIFORM SIGN UR2 TIMES U2,osl
s-o0002586,|UR₂×(U₂.AŠ)|,o0002586,,,false,U+12332,,𒌲,CUNEIFORM SIGN UR2 TIMES U2 PLUS ASH,osl
s-o0002587,|UR₂×(U₂.BI)|,o0002587,,,false,U+12333,,𒌳,CUNEIFORM SIGN UR2 TIMES U2 PLUS BI,osl
s-o0002596,|UR₂×UD|,o0002596,,,false,U+1253D,,𒔽,CUNEIFORM SIGN UR2 TIMES UD,osl
s-o0002598,|UR₂×X|,o0002598,,,false,,,,,osl
s-o0038203,|UR₂×ZI|,o0038203,,,false,,,,,osl
